timestamp;pv1;load1;wind
2023-02-05 22:45:00;0.0000;0.3580;3.4708
2023-02-05 23:00:00;0.0000;0.3560;3.9235
2023-02-05 23:15:00;0.0000;0.3430;3.6155
2023-02-05 23:30:00;0.0000;0.3300;2.5237
2023-02-05 23:45:00;0.0000;0.3170;2.7519
2023-02-06 00:00:00;0.0000;0.3040;3.0003
2023-02-06 00:15:00;0.0000;0.3070;3.1011
2023-02-06 00:30:00;0.0000;0.3100;3.2146
2023-02-06 00:45:00;0.0000;0.3130;4.1895
2023-02-06 01:00:00;0.0000;0.3160;2.8611
2023-02-06 01:15:00;0.0000;0.3100;2.4518
2023-02-06 01:30:00;0.0000;0.3040;3.1243
2023-02-06 01:45:00;0.0000;0.2980;3.1450
2023-02-06 02:00:00;0.0000;0.2920;2.5112
2023-02-06 02:15:00;0.0000;0.2780;2.8255
2023-02-06 02:30:00;0.0000;0.2640;2.8911
2023-02-06 02:45:00;0.0000;0.2500;2.9396
2023-02-06 03:00:00;0.0000;0.2360;3.2199
2023-02-06 03:15:00;0.0000;0.2380;3.6661
2023-02-06 03:30:00;0.0000;0.2400;2.8642
2023-02-06 03:45:00;0.0000;0.2420;2.5770
2023-02-06 04:00:00;0.0000;0.2440;3.2123
2023-02-06 04:15:00;0.0000;0.2330;2.8563
2023-02-06 04:30:00;0.0000;0.2220;3.1598
2023-02-06 04:45:00;0.0000;0.2110;3.6067
2023-02-06 05:00:00;0.0000;0.2000;4.0797
2023-02-06 05:15:00;0.0000;0.2190;3.1044
2023-02-06 05:30:00;0.0000;0.2380;2.7654
2023-02-06 05:45:00;0.0000;0.2570;2.4367
2023-02-06 06:00:00;0.0000;0.2760;3.5372
2023-02-06 06:15:00;0.0000;0.3290;2.4347
2023-02-06 06:30:00;0.0000;0.3820;2.5555
2023-02-06 06:45:00;0.0006;0.4350;3.2154
2023-02-06 07:00:00;0.0048;0.4880;3.0143
2023-02-06 07:15:00;0.0126;0.4620;2.9776
2023-02-06 07:30:00;0.0258;0.4360;3.3081
2023-02-06 07:45:00;0.0423;0.4100;1.6246
2023-02-06 08:00:00;0.0564;0.3840;2.1028
2023-02-06 08:15:00;0.0846;0.3580;3.5872
2023-02-06 08:30:00;0.1036;0.3320;2.5133
2023-02-06 08:45:00;0.1143;0.3060;2.1224
2023-02-06 09:00:00;0.1288;0.2800;2.1527
2023-02-06 09:15:00;0.2012;0.3710;2.1688
2023-02-06 09:30:00;0.1933;0.4620;2.0172
2023-02-06 09:45:00;0.1579;0.5530;2.9022
2023-02-06 10:00:00;0.2164;0.6440;3.4226
2023-02-06 10:15:00;0.2799;0.7110;1.9670
2023-02-06 10:30:00;0.1840;0.7780;2.4358
2023-02-06 10:45:00;0.1698;0.8450;3.4135
2023-02-06 11:00:00;0.2416;0.9120;2.0135
2023-02-06 11:15:00;0.2322;0.7960;2.4743
2023-02-06 11:30:00;0.2075;0.6800;3.7711
2023-02-06 11:45:00;0.1896;0.5640;2.6419
2023-02-06 12:00:00;0.2600;0.4480;3.0627
2023-02-06 12:15:00;0.2087;0.5110;2.8165
2023-02-06 12:30:00;0.1802;0.5740;3.2151
2023-02-06 12:45:00;0.3450;0.6370;2.4350
2023-02-06 13:00:00;0.2741;0.7000;2.4934
2023-02-06 13:15:00;0.1725;0.5870;2.4424
2023-02-06 13:30:00;0.1949;0.4740;2.4915
2023-02-06 13:45:00;0.1797;0.3610;3.5590
2023-02-06 14:00:00;0.1690;0.2480;2.6400
2023-02-06 14:15:00;0.1808;0.3590;2.5455
2023-02-06 14:30:00;0.1308;0.4700;1.7295
2023-02-06 14:45:00;0.0844;0.5810;2.6349
2023-02-06 15:00:00;0.0995;0.6920;3.6916
2023-02-06 15:15:00;0.0634;0.8510;2.8111
2023-02-06 15:30:00;0.0464;1.0100;3.1244
2023-02-06 15:45:00;0.0384;1.1690;3.5562
2023-02-06 16:00:00;0.0212;1.3280;3.3339
2023-02-06 16:15:00;0.0119;1.3320;2.3104
2023-02-06 16:30:00;0.0036;1.3360;3.4283
2023-02-06 16:45:00;0.0002;1.3400;2.2959
2023-02-06 17:00:00;0.0000;1.3440;2.8273
2023-02-06 17:15:00;0.0000;1.3480;2.5888
2023-02-06 17:30:00;0.0000;1.3520;2.6823
2023-02-06 17:45:00;0.0000;1.3560;2.3974
2023-02-06 18:00:00;0.0000;1.3600;2.7335
2023-02-06 18:15:00;0.0000;1.3470;3.3098
2023-02-06 18:30:00;0.0000;1.3340;2.4745
2023-02-06 18:45:00;0.0000;1.3210;3.4092
2023-02-06 19:00:00;0.0000;1.3080;2.5702
2023-02-06 19:15:00;0.0000;1.0890;2.6663
2023-02-06 19:30:00;0.0000;0.8700;2.9115
2023-02-06 19:45:00;0.0000;0.6510;2.4326
2023-02-06 20:00:00;0.0000;0.4320;2.2490
2023-02-06 20:15:00;0.0000;0.4410;2.0544
2023-02-06 20:30:00;0.0000;0.4500;2.6559
2023-02-06 20:45:00;0.0000;0.4590;3.0113
2023-02-06 21:00:00;0.0000;0.4680;2.8282
2023-02-06 21:15:00;0.0000;0.4100;4.4394
2023-02-06 21:30:00;0.0000;0.3520;3.8276
2023-02-06 21:45:00;0.0000;0.2940;2.4439
2023-02-06 22:00:00;0.0000;0.2360;3.3000
2023-02-06 22:15:00;0.0000;0.2420;3.3218
2023-02-06 22:30:00;0.0000;0.2480;3.4740
2023-02-06 22:45:00;0.0000;0.2540;2.9819
2023-02-06 23:00:00;0.0000;0.2600;3.2859
2023-02-06 23:15:00;0.0000;0.2560;2.3979
2023-02-06 23:30:00;0.0000;0.2520;3.2350
2023-02-06 23:45:00;0.0000;0.2480;2.6062
2023-02-07 00:00:00;0.0000;0.2440;2.5288
2023-02-07 00:15:00;0.0000;0.2420;2.9819
2023-02-07 00:30:00;0.0000;0.2400;2.8091
2023-02-07 00:45:00;0.0000;0.2380;2.5862
2023-02-07 01:00:00;0.0000;0.2360;3.1868
2023-02-07 01:15:00;0.0000;0.2420;2.2324
2023-02-07 01:30:00;0.0000;0.2480;3.5570
2023-02-07 01:45:00;0.0000;0.2540;2.4788
2023-02-07 02:00:00;0.0000;0.2600;2.6794
2023-02-07 02:15:00;0.0000;0.2490;2.2588
2023-02-07 02:30:00;0.0000;0.2380;3.3351
2023-02-07 02:45:00;0.0000;0.2270;3.0803
2023-02-07 03:00:00;0.0000;0.2160;2.1426
2023-02-07 03:15:00;0.0000;0.2270;3.3671
2023-02-07 03:30:00;0.0000;0.2380;3.1345
2023-02-07 03:45:00;0.0000;0.2490;3.0204
2023-02-07 04:00:00;0.0000;0.2600;2.6588
2023-02-07 04:15:00;0.0000;0.2510;2.7910
2023-02-07 04:30:00;0.0000;0.2420;2.8497
2023-02-07 04:45:00;0.0000;0.2330;3.0013
2023-02-07 05:00:00;0.0000;0.2240;2.4414
2023-02-07 05:15:00;0.0000;0.2350;3.4714
2023-02-07 05:30:00;0.0000;0.2460;3.8421
2023-02-07 05:45:00;0.0000;0.2570;2.8503
2023-02-07 06:00:00;0.0000;0.2680;2.2442
2023-02-07 06:15:00;0.0000;0.3190;2.8532
2023-02-07 06:30:00;0.0000;0.3700;3.3964
2023-02-07 06:45:00;0.0000;0.4210;3.6353
2023-02-07 07:00:00;0.0002;0.4720;2.8496
2023-02-07 07:15:00;0.0010;0.5170;1.6931
2023-02-07 07:30:00;0.0023;0.5620;2.5481
2023-02-07 07:45:00;0.0050;0.6070;2.2074
2023-02-07 08:00:00;0.0053;0.6520;3.0165
2023-02-07 08:15:00;0.0123;0.5550;2.7170
2023-02-07 08:30:00;0.0163;0.4580;2.8443
2023-02-07 08:45:00;0.0112;0.3610;2.9360
2023-02-07 09:00:00;0.0113;0.2640;3.7394
2023-02-07 09:15:00;0.0435;0.2600;3.5131
2023-02-07 09:30:00;0.0662;0.2560;3.6411
2023-02-07 09:45:00;0.0917;0.2520;3.5333
2023-02-07 10:00:00;0.0848;0.2480;2.6697
2023-02-07 10:15:00;0.0738;0.2970;2.5678
2023-02-07 10:30:00;0.2716;0.3460;2.7474
2023-02-07 10:45:00;0.1796;0.3950;2.1494
2023-02-07 11:00:00;0.2952;0.4440;2.8700
2023-02-07 11:15:00;0.2076;0.5330;3.9109
2023-02-07 11:30:00;0.2501;0.6220;3.1933
2023-02-07 11:45:00;0.4292;0.7110;2.2531
2023-02-07 12:00:00;0.4269;0.8000;2.4638
2023-02-07 12:15:00;0.3031;0.9250;2.1529
2023-02-07 12:30:00;0.3826;1.0500;2.5536
2023-02-07 12:45:00;0.3114;1.1750;3.6431
2023-02-07 13:00:00;0.2822;1.3000;3.1483
2023-02-07 13:15:00;0.3375;1.0390;2.4962
2023-02-07 13:30:00;0.2692;0.7780;1.9932
2023-02-07 13:45:00;0.3212;0.5170;3.4854
2023-02-07 14:00:00;0.3309;0.2560;2.7779
2023-02-07 14:15:00;0.1915;0.3840;4.2101
2023-02-07 14:30:00;0.2029;0.5120;3.1803
2023-02-07 14:45:00;0.2245;0.6400;2.1614
2023-02-07 15:00:00;0.1881;0.7680;2.9843
2023-02-07 15:15:00;0.1503;0.9240;2.5576
2023-02-07 15:30:00;0.1366;1.0800;3.0488
2023-02-07 15:45:00;0.1177;1.2360;2.7718
2023-02-07 16:00:00;0.0681;1.3920;3.4358
2023-02-07 16:15:00;0.0354;1.4600;2.5986
2023-02-07 16:30:00;0.0124;1.5280;3.5600
2023-02-07 16:45:00;0.0024;1.5960;3.0681
2023-02-07 17:00:00;0.0000;1.6640;2.9034
2023-02-07 17:15:00;0.0000;1.6990;2.0596
2023-02-07 17:30:00;0.0000;1.7340;1.6507
2023-02-07 17:45:00;0.0000;1.7690;2.4690
2023-02-07 18:00:00;0.0000;1.8040;3.1307
2023-02-07 18:15:00;0.0000;1.6690;2.7438
2023-02-07 18:30:00;0.0000;1.5340;3.4217
2023-02-07 18:45:00;0.0000;1.3990;3.7434
2023-02-07 19:00:00;0.0000;1.2640;3.4985
2023-02-07 19:15:00;0.0000;1.0570;3.3240
2023-02-07 19:30:00;0.0000;0.8500;2.8093
2023-02-07 19:45:00;0.0000;0.6430;3.0238
2023-02-07 20:00:00;0.0000;0.4360;3.2540
2023-02-07 20:15:00;0.0000;0.4430;2.9956
2023-02-07 20:30:00;0.0000;0.4500;2.9120
2023-02-07 20:45:00;0.0000;0.4570;3.2374
2023-02-07 21:00:00;0.0000;0.4640;1.6857
2023-02-07 21:15:00;0.0000;0.4370;3.0352
2023-02-07 21:30:00;0.0000;0.4100;2.8090
2023-02-07 21:45:00;0.0000;0.3830;2.9977
2023-02-07 22:00:00;0.0000;0.3560;3.6871
2023-02-07 22:15:00;0.0000;0.3360;3.3631
2023-02-07 22:30:00;0.0000;0.3160;2.1219
2023-02-07 22:45:00;0.0000;0.2960;2.6528
2023-02-07 23:00:00;0.0000;0.2760;3.1839
2023-02-07 23:15:00;0.0000;0.2610;2.7816
2023-02-07 23:30:00;0.0000;0.2460;2.8718
2023-02-07 23:45:00;0.0000;0.2310;3.7445
2023-02-08 00:00:00;0.0000;0.2160;2.9416
2023-02-08 00:15:00;0.0000;0.2280;3.6555
2023-02-08 00:30:00;0.0000;0.2400;3.2758
2023-02-08 00:45:00;0.0000;0.2520;3.5715
2023-02-08 01:00:00;0.0000;0.2640;3.9016
2023-02-08 01:15:00;0.0000;0.2570;3.5634
2023-02-08 01:30:00;0.0000;0.2500;3.8188
2023-02-08 01:45:00;0.0000;0.2430;2.8530
2023-02-08 02:00:00;0.0000;0.2360;3.9959
2023-02-08 02:15:00;0.0000;0.2500;3.0074
2023-02-08 02:30:00;0.0000;0.2640;2.5928
2023-02-08 02:45:00;0.0000;0.2780;2.5817
2023-02-08 03:00:00;0.0000;0.2920;3.5929
2023-02-08 03:15:00;0.0000;0.2840;2.3842
2023-02-08 03:30:00;0.0000;0.2760;2.9395
2023-02-08 03:45:00;0.0000;0.2680;3.8023
2023-02-08 04:00:00;0.0000;0.2600;2.3701
2023-02-08 04:15:00;0.0000;0.2480;3.3742
2023-02-08 04:30:00;0.0000;0.2360;2.0828
2023-02-08 04:45:00;0.0000;0.2240;1.6687
2023-02-08 05:00:00;0.0000;0.2120;3.0188
2023-02-08 05:15:00;0.0000;0.2820;2.8836
2023-02-08 05:30:00;0.0000;0.3520;2.1348
2023-02-08 05:45:00;0.0000;0.4220;3.2030
2023-02-08 06:00:00;0.0000;0.4920;2.8500
2023-02-08 06:15:00;0.0000;0.6230;3.0461
2023-02-08 06:30:00;0.0000;0.7540;3.3999
2023-02-08 06:45:00;0.0004;0.8850;2.7395
2023-02-08 07:00:00;0.0052;1.0160;3.4302
2023-02-08 07:15:00;0.0126;0.9570;2.6335
2023-02-08 07:30:00;0.0203;0.8980;3.4055
2023-02-08 07:45:00;0.0288;0.8390;3.0359
2023-02-08 08:00:00;0.0438;0.7800;3.3382
2023-02-08 08:15:00;0.1227;0.6480;2.5921
2023-02-08 08:30:00;0.1642;0.5160;2.7671
2023-02-08 08:45:00;0.1939;0.3840;2.5073
2023-02-08 09:00:00;0.2241;0.2520;2.5069
2023-02-08 09:15:00;0.2835;0.2540;3.2010
2023-02-08 09:30:00;0.3057;0.2560;2.5789
2023-02-08 09:45:00;0.4261;0.2580;3.5713
2023-02-08 10:00:00;0.4437;0.2600;3.4405
2023-02-08 10:15:00;0.3727;0.2690;3.2693
2023-02-08 10:30:00;0.4275;0.2780;3.0406
2023-02-08 10:45:00;0.4157;0.2870;2.7890
2023-02-08 11:00:00;0.4531;0.2960;3.9309
2023-02-08 11:15:00;0.4329;0.3970;3.3904
2023-02-08 11:30:00;0.2958;0.4980;3.5800
2023-02-08 11:45:00;0.3684;0.5990;2.5297
2023-02-08 12:00:00;0.4189;0.7000;3.6528
2023-02-08 12:15:00;0.2709;0.7470;2.7708
2023-02-08 12:30:00;0.3853;0.7940;2.5301
2023-02-08 12:45:00;0.3824;0.8410;2.3609
2023-02-08 13:00:00;0.3697;0.8880;1.4943
2023-02-08 13:15:00;0.3621;0.7200;3.3671
2023-02-08 13:30:00;0.3369;0.5520;3.0806
2023-02-08 13:45:00;0.2716;0.3840;3.3804
2023-02-08 14:00:00;0.1256;0.2160;2.8132
2023-02-08 14:15:00;0.1108;0.2990;3.4109
2023-02-08 14:30:00;0.1279;0.3820;3.5888
2023-02-08 14:45:00;0.1547;0.4650;2.6856
2023-02-08 15:00:00;0.1075;0.5480;3.5017
2023-02-08 15:15:00;0.0773;0.7430;3.2884
2023-02-08 15:30:00;0.0395;0.9380;1.7072
2023-02-08 15:45:00;0.0348;1.1330;2.2612
2023-02-08 16:00:00;0.0341;1.3280;3.2106
2023-02-08 16:15:00;0.0157;1.3260;3.2949
2023-02-08 16:30:00;0.0056;1.3240;3.3377
2023-02-08 16:45:00;0.0025;1.3220;3.3215
2023-02-08 17:00:00;0.0004;1.3200;3.6403
2023-02-08 17:15:00;0.0000;1.3360;3.4508
2023-02-08 17:30:00;0.0000;1.3520;2.4496
2023-02-08 17:45:00;0.0000;1.3680;3.1948
2023-02-08 18:00:00;0.0000;1.3840;3.9655
2023-02-08 18:15:00;0.0000;1.4430;3.4575
2023-02-08 18:30:00;0.0000;1.5020;2.9726
2023-02-08 18:45:00;0.0000;1.5610;3.0166
2023-02-08 19:00:00;0.0000;1.6200;2.5559
2023-02-08 19:15:00;0.0000;1.3200;3.8534
2023-02-08 19:30:00;0.0000;1.0200;2.7507
2023-02-08 19:45:00;0.0000;0.7200;3.5969
2023-02-08 20:00:00;0.0000;0.4200;2.9291
2023-02-08 20:15:00;0.0000;0.4050;2.5538
2023-02-08 20:30:00;0.0000;0.3900;2.5674
2023-02-08 20:45:00;0.0000;0.3750;3.0979
2023-02-08 21:00:00;0.0000;0.3600;2.6386
2023-02-08 21:15:00;0.0000;0.3390;2.8453
2023-02-08 21:30:00;0.0000;0.3180;2.5220
2023-02-08 21:45:00;0.0000;0.2970;2.8143
2023-02-08 22:00:00;0.0000;0.2760;3.5454
2023-02-08 22:15:00;0.0000;0.2840;2.7220
2023-02-08 22:30:00;0.0000;0.2920;4.0766
2023-02-08 22:45:00;0.0000;0.3000;3.8503
2023-02-08 23:00:00;0.0000;0.3080;3.1873
2023-02-08 23:15:00;0.0000;0.3080;4.2034
2023-02-08 23:30:00;0.0000;0.3080;3.8069
2023-02-08 23:45:00;0.0000;0.3080;3.7552
2023-02-09 00:00:00;0.0000;0.3080;2.5472
2023-02-09 00:15:00;0.0000;0.2970;3.4755
2023-02-09 00:30:00;0.0000;0.2860;2.6185
2023-02-09 00:45:00;0.0000;0.2750;3.2432
2023-02-09 01:00:00;0.0000;0.2640;1.6372
2023-02-09 01:15:00;0.0000;0.2760;2.8843
2023-02-09 01:30:00;0.0000;0.2880;3.0610
2023-02-09 01:45:00;0.0000;0.3000;2.5812
2023-02-09 02:00:00;0.0000;0.3120;2.8435
2023-02-09 02:15:00;0.0000;0.3040;2.2414
2023-02-09 02:30:00;0.0000;0.2960;3.8960
2023-02-09 02:45:00;0.0000;0.2880;2.9951
2023-02-09 03:00:00;0.0000;0.2800;2.7415
2023-02-09 03:15:00;0.0000;0.2690;3.5403
2023-02-09 03:30:00;0.0000;0.2580;3.8336
2023-02-09 03:45:00;0.0000;0.2470;2.5076
2023-02-09 04:00:00;0.0000;0.2360;3.0169
2023-02-09 04:15:00;0.0000;0.2500;3.8318
2023-02-09 04:30:00;0.0000;0.2640;3.7239
2023-02-09 04:45:00;0.0000;0.2780;3.1644
2023-02-09 05:00:00;0.0000;0.2920;4.2336
2023-02-09 05:15:00;0.0000;0.2980;3.4496
2023-02-09 05:30:00;0.0000;0.3040;2.8114
2023-02-09 05:45:00;0.0000;0.3100;2.0292
2023-02-09 06:00:00;0.0000;0.3160;2.7126
2023-02-09 06:15:00;0.0000;0.3480;3.6830
2023-02-09 06:30:00;0.0001;0.3800;3.1179
2023-02-09 06:45:00;0.0017;0.4120;3.2692
2023-02-09 07:00:00;0.0098;0.4440;2.8053
2023-02-09 07:15:00;0.0305;0.4060;2.5286
2023-02-09 07:30:00;0.0393;0.3680;2.6837
2023-02-09 07:45:00;0.0260;0.3300;3.0311
2023-02-09 08:00:00;0.0516;0.2920;2.6381
2023-02-09 08:15:00;0.0660;0.2880;2.5074
2023-02-09 08:30:00;0.1150;0.2840;3.2895
2023-02-09 08:45:00;0.2722;0.2800;2.7540
2023-02-09 09:00:00;0.2971;0.2760;3.1369
2023-02-09 09:15:00;0.2729;0.2680;2.6591
2023-02-09 09:30:00;0.2849;0.2600;3.3209
2023-02-09 09:45:00;0.3172;0.2520;2.5262
2023-02-09 10:00:00;0.3305;0.2440;2.9557
2023-02-09 10:15:00;0.3344;0.2900;3.0404
2023-02-09 10:30:00;0.3499;0.3360;2.9283
2023-02-09 10:45:00;0.3727;0.3820;2.9130
2023-02-09 11:00:00;0.3720;0.4280;3.0600
2023-02-09 11:15:00;0.3786;0.4360;3.6961
2023-02-09 11:30:00;0.3833;0.4440;2.6193
2023-02-09 11:45:00;0.3862;0.4520;2.6035
2023-02-09 12:00:00;0.3861;0.4600;3.1896
2023-02-09 12:15:00;0.3815;0.5630;3.8822
2023-02-09 12:30:00;0.3737;0.6660;3.9094
2023-02-09 12:45:00;0.3642;0.7690;4.0093
2023-02-09 13:00:00;0.3487;0.8720;2.7507
2023-02-09 13:15:00;0.3459;0.7190;4.0308
2023-02-09 13:30:00;0.3328;0.5660;3.4464
2023-02-09 13:45:00;0.2916;0.4130;2.3515
2023-02-09 14:00:00;0.2923;0.2600;3.5066
2023-02-09 14:15:00;0.2677;0.4410;3.8552
2023-02-09 14:30:00;0.2436;0.6220;3.6183
2023-02-09 14:45:00;0.2166;0.8030;3.8005
2023-02-09 15:00:00;0.1882;0.9840;3.6034
2023-02-09 15:15:00;0.1594;1.0140;2.5975
2023-02-09 15:30:00;0.1296;1.0440;4.0074
2023-02-09 15:45:00;0.0996;1.0740;3.6629
2023-02-09 16:00:00;0.0705;1.1040;3.1996
2023-02-09 16:15:00;0.0432;1.0780;2.9714
2023-02-09 16:30:00;0.0194;1.0520;3.6787
2023-02-09 16:45:00;0.0038;1.0260;3.5468
2023-02-09 17:00:00;0.0000;1.0000;2.3104
2023-02-09 17:15:00;0.0000;1.1060;3.1244
2023-02-09 17:30:00;0.0000;1.2120;2.8178
2023-02-09 17:45:00;0.0000;1.3180;3.1335
2023-02-09 18:00:00;0.0000;1.4240;2.9856
2023-02-09 18:15:00;0.0000;1.2180;3.1160
2023-02-09 18:30:00;0.0000;1.0120;2.7723
2023-02-09 18:45:00;0.0000;0.8060;3.7269
2023-02-09 19:00:00;0.0000;0.6000;3.7147
2023-02-09 19:15:00;0.0000;0.5790;2.9950
2023-02-09 19:30:00;0.0000;0.5580;3.0062
2023-02-09 19:45:00;0.0000;0.5370;3.2093
2023-02-09 20:00:00;0.0000;0.5160;4.6762
2023-02-09 20:15:00;0.0000;0.4780;4.0374
2023-02-09 20:30:00;0.0000;0.4400;3.2828
2023-02-09 20:45:00;0.0000;0.4020;3.2904
2023-02-09 21:00:00;0.0000;0.3640;4.6396
2023-02-09 21:15:00;0.0000;0.3450;3.4564
2023-02-09 21:30:00;0.0000;0.3260;3.3204
2023-02-09 21:45:00;0.0000;0.3070;3.6018
2023-02-09 22:00:00;0.0000;0.2880;3.7947
2023-02-09 22:15:00;0.0000;0.2970;3.2017
2023-02-09 22:30:00;0.0000;0.3060;3.4097
2023-02-09 22:45:00;0.0000;0.3150;3.9425
2023-02-09 23:00:00;0.0000;0.3240;2.9971
2023-02-09 23:15:00;0.0000;0.3100;3.1484
2023-02-09 23:30:00;0.0000;0.2960;3.3981
2023-02-09 23:45:00;0.0000;0.2820;3.0567
2023-02-10 00:00:00;0.0000;0.2680;3.1509
2023-02-10 00:15:00;0.0000;0.2810;3.3787
2023-02-10 00:30:00;0.0000;0.2940;3.4247
2023-02-10 00:45:00;0.0000;0.3070;2.4393
2023-02-10 01:00:00;0.0000;0.3200;2.8927
2023-02-10 01:15:00;0.0000;0.3070;2.9708
2023-02-10 01:30:00;0.0000;0.2940;2.6551
2023-02-10 01:45:00;0.0000;0.2810;3.7395
2023-02-10 02:00:00;0.0000;0.2680;3.3767
2023-02-10 02:15:00;0.0000;0.2760;3.0531
2023-02-10 02:30:00;0.0000;0.2840;2.9462
2023-02-10 02:45:00;0.0000;0.2920;3.2739
2023-02-10 03:00:00;0.0000;0.3000;2.9508
2023-02-10 03:15:00;0.0000;0.2800;3.2208
2023-02-10 03:30:00;0.0000;0.2600;2.6177
2023-02-10 03:45:00;0.0000;0.2400;3.2217
2023-02-10 04:00:00;0.0000;0.2200;3.3371
2023-02-10 04:15:00;0.0000;0.2330;4.1919
2023-02-10 04:30:00;0.0000;0.2460;2.5021
2023-02-10 04:45:00;0.0000;0.2590;3.0652
2023-02-10 05:00:00;0.0000;0.2720;2.3178
2023-02-10 05:15:00;0.0000;0.2910;3.2082
2023-02-10 05:30:00;0.0000;0.3100;3.8455
2023-02-10 05:45:00;0.0000;0.3290;2.7434
2023-02-10 06:00:00;0.0000;0.3480;3.6256
2023-02-10 06:15:00;0.0000;0.5910;3.8123
2023-02-10 06:30:00;0.0000;0.8340;3.7320
2023-02-10 06:45:00;0.0010;1.0770;3.3172
2023-02-10 07:00:00;0.0051;1.3200;2.6577
2023-02-10 07:15:00;0.0128;1.3130;3.0966
2023-02-10 07:30:00;0.0308;1.3060;4.0652
2023-02-10 07:45:00;0.0462;1.2990;3.1165
2023-02-10 08:00:00;0.1101;1.2920;2.4848
2023-02-10 08:15:00;0.1466;1.0900;2.8308
2023-02-10 08:30:00;0.1764;0.8880;2.6621
2023-02-10 08:45:00;0.2053;0.6860;3.1395
2023-02-10 09:00:00;0.2326;0.4840;3.5268
2023-02-10 09:15:00;0.2589;0.4500;3.1986
2023-02-10 09:30:00;0.2839;0.4160;3.2292
2023-02-10 09:45:00;0.3065;0.3820;2.9260
2023-02-10 10:00:00;0.3239;0.3480;3.0346
2023-02-10 10:15:00;0.3363;0.4660;3.6392
2023-02-10 10:30:00;0.3524;0.5840;2.5479
2023-02-10 10:45:00;0.3657;0.7020;2.8548
2023-02-10 11:00:00;0.3748;0.8200;3.0220
2023-02-10 11:15:00;0.3757;0.8530;2.7394
2023-02-10 11:30:00;0.3806;0.8860;3.9112
2023-02-10 11:45:00;0.3837;0.9190;3.3022
2023-02-10 12:00:00;0.3864;0.9520;3.5549
2023-02-10 12:15:00;0.3803;0.9110;2.9383
2023-02-10 12:30:00;0.3761;0.8700;2.3763
2023-02-10 12:45:00;0.3571;0.8290;2.2714
2023-02-10 13:00:00;0.3497;0.7880;3.6246
2023-02-10 13:15:00;0.3461;0.6660;2.9402
2023-02-10 13:30:00;0.3344;0.5440;2.8812
2023-02-10 13:45:00;0.3168;0.4220;2.2380
2023-02-10 14:00:00;0.2932;0.3000;3.1896
2023-02-10 14:15:00;0.2685;0.4520;3.3073
2023-02-10 14:30:00;0.2448;0.6040;3.5334
2023-02-10 14:45:00;0.2155;0.7560;3.1361
2023-02-10 15:00:00;0.1893;0.9080;2.7968
2023-02-10 15:15:00;0.1612;1.0410;3.8076
2023-02-10 15:30:00;0.1297;1.1740;2.6541
2023-02-10 15:45:00;0.1001;1.3070;2.5454
2023-02-10 16:00:00;0.0707;1.4400;2.6111
2023-02-10 16:15:00;0.0439;1.4570;2.4049
2023-02-10 16:30:00;0.0207;1.4740;2.5331
2023-02-10 16:45:00;0.0045;1.4910;3.4404
2023-02-10 17:00:00;0.0000;1.5080;3.2621
2023-02-10 17:15:00;0.0000;1.4820;3.3180
2023-02-10 17:30:00;0.0000;1.4560;3.2649
2023-02-10 17:45:00;0.0000;1.4300;3.2741
2023-02-10 18:00:00;0.0000;1.4040;3.1843
2023-02-10 18:15:00;0.0000;1.3790;3.2625
2023-02-10 18:30:00;0.0000;1.3540;3.4031
2023-02-10 18:45:00;0.0000;1.3290;2.9835
2023-02-10 19:00:00;0.0000;1.3040;2.5453
2023-02-10 19:15:00;0.0000;1.1030;3.1952
2023-02-10 19:30:00;0.0000;0.9020;2.6143
2023-02-10 19:45:00;0.0000;0.7010;3.4461
2023-02-10 20:00:00;0.0000;0.5000;3.0308
2023-02-10 20:15:00;0.0000;0.4680;2.7344
2023-02-10 20:30:00;0.0000;0.4360;3.3793
2023-02-10 20:45:00;0.0000;0.4040;3.2109
2023-02-10 21:00:00;0.0000;0.3720;3.6445
2023-02-10 21:15:00;0.0000;0.3480;3.8630
2023-02-10 21:30:00;0.0000;0.3240;2.6191
2023-02-10 21:45:00;0.0000;0.3000;2.7698
2023-02-10 22:00:00;0.0000;0.2760;3.5890
2023-02-10 22:15:00;0.0000;0.2830;2.9695
2023-02-10 22:30:00;0.0000;0.2900;2.6015
2023-02-10 22:45:00;0.0000;0.2970;3.6444
2023-02-10 23:00:00;0.0000;0.3040;3.2718
2023-02-10 23:15:00;0.0000;0.2990;3.2527
2023-02-10 23:30:00;0.0000;0.2940;3.1488
2023-02-10 23:45:00;0.0000;0.2890;3.1858
2023-02-11 00:00:00;0.0000;0.2840;3.0192
2023-02-11 00:15:00;0.0000;0.2810;2.7114
2023-02-11 00:30:00;0.0000;0.2780;2.2600
2023-02-11 00:45:00;0.0000;0.2750;3.2461
2023-02-11 01:00:00;0.0000;0.2720;3.4162
2023-02-11 01:15:00;0.0000;0.2800;3.0616
2023-02-11 01:30:00;0.0000;0.2880;3.3900
2023-02-11 01:45:00;0.0000;0.2960;3.0183
2023-02-11 02:00:00;0.0000;0.3040;2.9212
2023-02-11 02:15:00;0.0000;0.2920;3.4852
2023-02-11 02:30:00;0.0000;0.2800;3.5711
2023-02-11 02:45:00;0.0000;0.2680;2.9157
2023-02-11 03:00:00;0.0000;0.2560;3.2723
2023-02-11 03:15:00;0.0000;0.2570;3.8022
